JURISNAME,YEAR,count_Biofuel,count_Energy Storage,count_Natural Gas/Propane,count_Solar,count_Waste Gas,count_Wind,total_Biofuel,total_Energy Storage,total_Natural Gas/Propane,total_Solar,total_Waste Gas,total_Wind,GEOIDFQ
Sunbury City,2013,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3975602
Sunbury City,2014,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3975602
Sunbury City,2015,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3975602
Sunbury City,2016,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3975602
Sunbury City,2017,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3975602
Sunbury City,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1600000US3975602
Sunbury City,2019,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1600000US3975602
Sunbury City,2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,1600000US3975602
Sunbury City,2021,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,30.02,0.0,0.0,1600000US3975602
Sunbury City,2022,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.24,0.0,0.0,1600000US3975602
Sunbury City,2023,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,56.03,0.0,0.0,1600000US3975602
Sunbury City,2024,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,44.22,0.0,0.0,1600000US3975602
Taylor Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2011,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.255,0.0,0.0,0700000US391597619499999
Taylor Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2017,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0700000US391597619499999
Taylor Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2019,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2020,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2021,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0700000US391597619499999
Taylor Township,2023,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Taylor Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597619499999
Thorn Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0700000US391277665999999
Thorn Township,2016,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0700000US391277665999999
Thorn Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0700000US391277665999999
Thorn Township,2019,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2020,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2021,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,28.273,0.0,0.0,0700000US391277665999999
Thorn Township,2022,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,10.149999999999999,0.0,0.0,0700000US391277665999999
Thorn Township,2023,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thorn Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391277665999999
Thornville Village,2000,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2001,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2002,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2003,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2004,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2005,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2006,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2007,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2008,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2009,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2010,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2011,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2012,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2013,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2014,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2015,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2016,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2017,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2018,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2019,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2020,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,1600000US3976680
Thornville Village,2021,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,11.37,0.0,0.0,1600000US3976680
Thornville Village,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.68,0.0,0.0,1600000US3976680
Thornville Village,2023,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Thornville Village,2024,0,0,0,0,0,0,0,0,0,0,0,0,1600000US3976680
Trenton Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417733699999
Trenton Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417733699999
Trenton Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417733699999
Trenton Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417733699999
Trenton Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417733699999
Trenton Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417733699999
Trenton Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417733699999
Trenton Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417733699999
Trenton Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417733699999
Trenton Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417733699999
Trenton Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417733699999
Trenton Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417733699999
Trenton Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417733699999
Trenton Township,2013,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,0700000US390417733699999
Trenton Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417733699999
Trenton Township,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0700000US390417733699999
Trenton Township,2016,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0700000US390417733699999
Trenton Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417733699999
Trenton Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417733699999
Trenton Township,2019,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417733699999
Trenton Township,2020,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,80.3,0.0,0.0,0700000US390417733699999
Trenton Township,2021,0.0,1.0,0.0,3.0,0.0,0.0,0.0,7.68,0.0,42.27,0.0,0.0,0700000US390417733699999
Trenton Township,2022,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.82,0.0,0.0,0700000US390417733699999
Trenton Township,2023,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,25.32,0.0,0.0,0700000US390417733699999
Trenton Township,2024,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,19.591,0.0,0.0,0700000US390417733699999
Troy Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417756099999
Troy Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417756099999
Troy Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417756099999
Troy Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417756099999
Troy Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417756099999
Troy Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417756099999
Troy Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417756099999
Troy Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417756099999
Troy Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417756099999
Troy Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417756099999
Troy Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417756099999
Troy Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417756099999
Troy Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417756099999
Troy Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417756099999
Troy Township,2014,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0700000US390417756099999
Troy Township,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0700000US390417756099999
Troy Township,2016,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,0700000US390417756099999
Troy Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417756099999
Troy Township,2018,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0700000US390417756099999
Troy Township,2019,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,58.7,0.0,0.0,0700000US390417756099999
Troy Township,2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0700000US390417756099999
Troy Township,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0700000US390417756099999
Troy Township,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0700000US390417756099999
Troy Township,2023,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.13,0.0,0.0,0700000US390417756099999
Troy Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390417756099999
Truro Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2015,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390497771499999
Truro Township,2019,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0700000US390497771499999
Truro Township,2020,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0700000US390497771499999
Truro Township,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.24,0.0,0.0,0700000US390497771499999
Truro Township,2022,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,22.84,0.0,0.0,0700000US390497771499999
Truro Township,2023,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,31.63,0.0,0.0,0700000US390497771499999
Truro Township,2024,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.42,0.0,0.0,0700000US390497771499999
Tully Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0700000US391017774299999
Tully Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2019,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2020,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2021,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2022,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2023,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Tully Township,2024,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391017774299999
Twin Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2010,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2011,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2012,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2013,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2014,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2015,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20.799999999999997,0.0,0.0,0700000US391417800899999
Twin Township,2016,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2017,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2018,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2019,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417800899999
Twin Township,2020,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22.6,0.0,0.0,0700000US391417800899999
Twin Township,2021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.4,0.0,0.0,0700000US391417800899999
Twin Township,2022,0.0,1.0,0.0,3.0,0.0,0.0,0.0,3.84,0.0,31.22,0.0,0.0,0700000US391417800899999
Twin Township,2023,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,14.32,0.0,0.0,0700000US391417800899999
Twin Township,2024,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,26.38,0.0,0.0,0700000US391417800899999
Union Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417854099999
Union Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390897840099999
Union Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390977842899999
Union Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597858299999
Union Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390477831699999
Union Township,2000,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390837835899999
Union Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417854099999
Union Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390897840099999
Union Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390977842899999
Union Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597858299999
Union Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390477831699999
Union Township,2001,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390837835899999
Union Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417854099999
Union Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390897840099999
Union Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390977842899999
Union Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597858299999
Union Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390477831699999
Union Township,2002,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390837835899999
Union Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417854099999
Union Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390897840099999
Union Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390977842899999
Union Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597858299999
Union Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390477831699999
Union Township,2003,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390837835899999
Union Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417854099999
Union Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390897840099999
Union Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390977842899999
Union Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597858299999
Union Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390477831699999
Union Township,2004,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390837835899999
Union Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417854099999
Union Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390897840099999
Union Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390977842899999
Union Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597858299999
Union Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390477831699999
Union Township,2005,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390837835899999
Union Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417854099999
Union Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390897840099999
Union Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390977842899999
Union Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597858299999
Union Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390477831699999
Union Township,2006,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390837835899999
Union Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417854099999
Union Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390897840099999
Union Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390977842899999
Union Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597858299999
Union Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390477831699999
Union Township,2007,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390837835899999
Union Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417854099999
Union Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390897840099999
Union Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390977842899999
Union Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597858299999
Union Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390477831699999
Union Township,2008,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390837835899999
Union Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391417854099999
Union Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390897840099999
Union Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390977842899999
Union Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US391597858299999
Union Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390477831699999
Union Township,2009,0,0,0,0,0,0,0,0,0,0,0,0,0700000US390837835899999
Union Township,2010,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.04,0.0,4.0,0700000US391417854099999
Union Township,2010,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.04,0.0,4.0,0700000US390897840099999
Union Township,2010,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.04,0.0,4.0,0700000US390977842899999
Union Township,2010,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.04,0.0,4.0,0700000US391597858299999
Union Township,2010,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.04,0.0,4.0,0700000US390477831699999
Union Township,2010,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.04,0.0,4.0,0700000US390837835899999
Union Township,2011,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,52.12,0.0,0.0,0700000US391417854099999
Union Township,2011,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,52.12,0.0,0.0,0700000US390897840099999
Union Township,2011,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,52.12,0.0,0.0,0700000US390977842899999
Union Township,2011,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,52.12,0.0,0.0,0700000US391597858299999
Union Township,2011,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,52.12,0.0,0.0,0700000US390477831699999
Union Township,2011,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,52.12,0.0,0.0,0700000US390837835899999
Union Township,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.59,0.0,0.0,0700000US391417854099999
Union Township,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.59,0.0,0.0,0700000US390897840099999
Union Township,2012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.59,0.0,0.0,0700000US390977842899999
