County,COUNTYFP,Year,Technology,value
Madison,39097,2023,count_Wind,0.0
Madison,39097,2024,count_Wind,0.0
Madison,39097,2009,total_Biomass,0
Madison,39097,2010,total_Biomass,0.0
Madison,39097,2011,total_Biomass,0.0
Madison,39097,2012,total_Biomass,0.0
Madison,39097,2013,total_Biomass,0.0
Madison,39097,2014,total_Biomass,0.0
Madison,39097,2015,total_Biomass,0
Madison,39097,2016,total_Biomass,0.0
Madison,39097,2017,total_Biomass,0.0
Madison,39097,2018,total_Biomass,0
Madison,39097,2019,total_Biomass,0.0
Madison,39097,2020,total_Biomass,0.0
Madison,39097,2021,total_Biomass,0
Madison,39097,2022,total_Biomass,0.0
Madison,39097,2023,total_Biomass,0.0
Madison,39097,2024,total_Biomass,0.0
Madison,39097,2009,total_Captured Heat from Biologically Derived Methane Gas,0
Madison,39097,2010,total_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2011,total_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2012,total_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2013,total_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2014,total_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2015,total_Captured Heat from Biologically Derived Methane Gas,0
Madison,39097,2016,total_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2017,total_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2018,total_Captured Heat from Biologically Derived Methane Gas,0
Madison,39097,2019,total_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2020,total_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2021,total_Captured Heat from Biologically Derived Methane Gas,0
Madison,39097,2022,total_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2023,total_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2024,total_Captured Heat from Biologically Derived Methane Gas,0.0
Madison,39097,2009,total_Hydroelectric,0
Madison,39097,2010,total_Hydroelectric,0.0
Madison,39097,2011,total_Hydroelectric,0.0
Madison,39097,2012,total_Hydroelectric,0.0
Madison,39097,2013,total_Hydroelectric,0.0
Madison,39097,2014,total_Hydroelectric,0.0
Madison,39097,2015,total_Hydroelectric,0
Madison,39097,2016,total_Hydroelectric,0.0
Madison,39097,2017,total_Hydroelectric,0.0
Madison,39097,2018,total_Hydroelectric,0
Madison,39097,2019,total_Hydroelectric,0.0
Madison,39097,2020,total_Hydroelectric,0.0
Madison,39097,2021,total_Hydroelectric,0
Madison,39097,2022,total_Hydroelectric,0.0
Madison,39097,2023,total_Hydroelectric,0.0
Madison,39097,2024,total_Hydroelectric,0.0
Madison,39097,2009,total_Solar Photovoltaic,0
Madison,39097,2010,total_Solar Photovoltaic,0.00684
Madison,39097,2011,total_Solar Photovoltaic,0.11669
Madison,39097,2012,total_Solar Photovoltaic,0.13044
Madison,39097,2013,total_Solar Photovoltaic,3.31497
Madison,39097,2014,total_Solar Photovoltaic,0.08984
Madison,39097,2015,total_Solar Photovoltaic,0
Madison,39097,2016,total_Solar Photovoltaic,0.09878
Madison,39097,2017,total_Solar Photovoltaic,0.02701
Madison,39097,2018,total_Solar Photovoltaic,0
Madison,39097,2019,total_Solar Photovoltaic,3.52544
Madison,39097,2020,total_Solar Photovoltaic,0.59496
Madison,39097,2021,total_Solar Photovoltaic,0
Madison,39097,2022,total_Solar Photovoltaic,0.23574
Madison,39097,2023,total_Solar Photovoltaic,983.268641
Madison,39097,2024,total_Solar Photovoltaic,0.019200000000000002
Madison,39097,2009,total_Solid Waste,0
Madison,39097,2010,total_Solid Waste,0.0
Madison,39097,2011,total_Solid Waste,0.0
Madison,39097,2012,total_Solid Waste,0.0
Madison,39097,2013,total_Solid Waste,0.0
Madison,39097,2014,total_Solid Waste,0.0
Madison,39097,2015,total_Solid Waste,0
Madison,39097,2016,total_Solid Waste,0.0
Madison,39097,2017,total_Solid Waste,0.0
Madison,39097,2018,total_Solid Waste,0
Madison,39097,2019,total_Solid Waste,0.0
Madison,39097,2020,total_Solid Waste,0.0
Madison,39097,2021,total_Solid Waste,0
Madison,39097,2022,total_Solid Waste,0.0
Madison,39097,2023,total_Solid Waste,0.0
Madison,39097,2024,total_Solid Waste,0.0
Madison,39097,2009,total_Wind,0
Madison,39097,2010,total_Wind,0.0
Madison,39097,2011,total_Wind,0.0
Madison,39097,2012,total_Wind,0.0
Madison,39097,2013,total_Wind,0.0
Madison,39097,2014,total_Wind,0.0
Madison,39097,2015,total_Wind,0
Madison,39097,2016,total_Wind,0.0
Madison,39097,2017,total_Wind,0.0
Madison,39097,2018,total_Wind,0
Madison,39097,2019,total_Wind,0.0
Madison,39097,2020,total_Wind,0.0
Madison,39097,2021,total_Wind,0
Madison,39097,2022,total_Wind,0.0
Madison,39097,2023,total_Wind,0.0
Madison,39097,2024,total_Wind,0.0
Marion,39101,2009,count_Biomass,0
Marion,39101,2010,count_Biomass,0
Marion,39101,2011,count_Biomass,0.0
Marion,39101,2012,count_Biomass,0.0
Marion,39101,2013,count_Biomass,0.0
Marion,39101,2014,count_Biomass,0.0
Marion,39101,2015,count_Biomass,0.0
Marion,39101,2016,count_Biomass,0.0
Marion,39101,2017,count_Biomass,0.0
Marion,39101,2018,count_Biomass,0.0
Marion,39101,2019,count_Biomass,0.0
Marion,39101,2020,count_Biomass,0.0
Marion,39101,2021,count_Biomass,0
Marion,39101,2022,count_Biomass,0.0
Marion,39101,2023,count_Biomass,0.0
Marion,39101,2024,count_Biomass,0.0
Marion,39101,2009,count_Captured Heat from Biologically Derived Methane Gas,0
Marion,39101,2010,count_Captured Heat from Biologically Derived Methane Gas,0
Marion,39101,2011,count_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2012,count_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2013,count_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2014,count_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2015,count_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2016,count_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2017,count_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2018,count_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2019,count_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2020,count_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2021,count_Captured Heat from Biologically Derived Methane Gas,0
Marion,39101,2022,count_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2023,count_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2024,count_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2009,count_Hydroelectric,0
Marion,39101,2010,count_Hydroelectric,0
Marion,39101,2011,count_Hydroelectric,0.0
Marion,39101,2012,count_Hydroelectric,0.0
Marion,39101,2013,count_Hydroelectric,0.0
Marion,39101,2014,count_Hydroelectric,0.0
Marion,39101,2015,count_Hydroelectric,0.0
Marion,39101,2016,count_Hydroelectric,0.0
Marion,39101,2017,count_Hydroelectric,0.0
Marion,39101,2018,count_Hydroelectric,0.0
Marion,39101,2019,count_Hydroelectric,0.0
Marion,39101,2020,count_Hydroelectric,0.0
Marion,39101,2021,count_Hydroelectric,0
Marion,39101,2022,count_Hydroelectric,0.0
Marion,39101,2023,count_Hydroelectric,0.0
Marion,39101,2024,count_Hydroelectric,0.0
Marion,39101,2009,count_Solar Photovoltaic,0
Marion,39101,2010,count_Solar Photovoltaic,0
Marion,39101,2011,count_Solar Photovoltaic,5.0
Marion,39101,2012,count_Solar Photovoltaic,3.0
Marion,39101,2013,count_Solar Photovoltaic,2.0
Marion,39101,2014,count_Solar Photovoltaic,19.0
Marion,39101,2015,count_Solar Photovoltaic,21.0
Marion,39101,2016,count_Solar Photovoltaic,16.0
Marion,39101,2017,count_Solar Photovoltaic,14.0
Marion,39101,2018,count_Solar Photovoltaic,7.0
Marion,39101,2019,count_Solar Photovoltaic,3.0
Marion,39101,2020,count_Solar Photovoltaic,3.0
Marion,39101,2021,count_Solar Photovoltaic,0
Marion,39101,2022,count_Solar Photovoltaic,2.0
Marion,39101,2023,count_Solar Photovoltaic,7.0
Marion,39101,2024,count_Solar Photovoltaic,2.0
Marion,39101,2009,count_Solid Waste,0
Marion,39101,2010,count_Solid Waste,0
Marion,39101,2011,count_Solid Waste,0.0
Marion,39101,2012,count_Solid Waste,0.0
Marion,39101,2013,count_Solid Waste,0.0
Marion,39101,2014,count_Solid Waste,0.0
Marion,39101,2015,count_Solid Waste,0.0
Marion,39101,2016,count_Solid Waste,0.0
Marion,39101,2017,count_Solid Waste,0.0
Marion,39101,2018,count_Solid Waste,0.0
Marion,39101,2019,count_Solid Waste,0.0
Marion,39101,2020,count_Solid Waste,0.0
Marion,39101,2021,count_Solid Waste,0
Marion,39101,2022,count_Solid Waste,0.0
Marion,39101,2023,count_Solid Waste,0.0
Marion,39101,2024,count_Solid Waste,0.0
Marion,39101,2009,count_Wind,0
Marion,39101,2010,count_Wind,0
Marion,39101,2011,count_Wind,0.0
Marion,39101,2012,count_Wind,0.0
Marion,39101,2013,count_Wind,0.0
Marion,39101,2014,count_Wind,0.0
Marion,39101,2015,count_Wind,0.0
Marion,39101,2016,count_Wind,0.0
Marion,39101,2017,count_Wind,0.0
Marion,39101,2018,count_Wind,1.0
Marion,39101,2019,count_Wind,0.0
Marion,39101,2020,count_Wind,0.0
Marion,39101,2021,count_Wind,0
Marion,39101,2022,count_Wind,0.0
Marion,39101,2023,count_Wind,1.0
Marion,39101,2024,count_Wind,0.0
Marion,39101,2009,total_Biomass,0
Marion,39101,2010,total_Biomass,0
Marion,39101,2011,total_Biomass,0.0
Marion,39101,2012,total_Biomass,0.0
Marion,39101,2013,total_Biomass,0.0
Marion,39101,2014,total_Biomass,0.0
Marion,39101,2015,total_Biomass,0.0
Marion,39101,2016,total_Biomass,0.0
Marion,39101,2017,total_Biomass,0.0
Marion,39101,2018,total_Biomass,0.0
Marion,39101,2019,total_Biomass,0.0
Marion,39101,2020,total_Biomass,0.0
Marion,39101,2021,total_Biomass,0
Marion,39101,2022,total_Biomass,0.0
Marion,39101,2023,total_Biomass,0.0
Marion,39101,2024,total_Biomass,0.0
Marion,39101,2009,total_Captured Heat from Biologically Derived Methane Gas,0
Marion,39101,2010,total_Captured Heat from Biologically Derived Methane Gas,0
Marion,39101,2011,total_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2012,total_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2013,total_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2014,total_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2015,total_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2016,total_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2017,total_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2018,total_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2019,total_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2020,total_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2021,total_Captured Heat from Biologically Derived Methane Gas,0
Marion,39101,2022,total_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2023,total_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2024,total_Captured Heat from Biologically Derived Methane Gas,0.0
Marion,39101,2009,total_Hydroelectric,0
Marion,39101,2010,total_Hydroelectric,0
Marion,39101,2011,total_Hydroelectric,0.0
Marion,39101,2012,total_Hydroelectric,0.0
Marion,39101,2013,total_Hydroelectric,0.0
Marion,39101,2014,total_Hydroelectric,0.0
Marion,39101,2015,total_Hydroelectric,0.0
Marion,39101,2016,total_Hydroelectric,0.0
Marion,39101,2017,total_Hydroelectric,0.0
Marion,39101,2018,total_Hydroelectric,0.0
Marion,39101,2019,total_Hydroelectric,0.0
Marion,39101,2020,total_Hydroelectric,0.0
Marion,39101,2021,total_Hydroelectric,0
Marion,39101,2022,total_Hydroelectric,0.0
Marion,39101,2023,total_Hydroelectric,0.0
Marion,39101,2024,total_Hydroelectric,0.0
Marion,39101,2009,total_Solar Photovoltaic,0
Marion,39101,2010,total_Solar Photovoltaic,0
Marion,39101,2011,total_Solar Photovoltaic,0.16272
Marion,39101,2012,total_Solar Photovoltaic,0.0249
Marion,39101,2013,total_Solar Photovoltaic,2.01928
Marion,39101,2014,total_Solar Photovoltaic,77.81972999999999
Marion,39101,2015,total_Solar Photovoltaic,9.969909999999999
Marion,39101,2016,total_Solar Photovoltaic,22.1277
Marion,39101,2017,total_Solar Photovoltaic,0.46599500000000005
Marion,39101,2018,total_Solar Photovoltaic,0.37335999999999997
Marion,39101,2019,total_Solar Photovoltaic,2.3158899999999996
Marion,39101,2020,total_Solar Photovoltaic,0.35125500000000004
Marion,39101,2021,total_Solar Photovoltaic,0
Marion,39101,2022,total_Solar Photovoltaic,0.03299
Marion,39101,2023,total_Solar Photovoltaic,1.03705
Marion,39101,2024,total_Solar Photovoltaic,6.36648
Marion,39101,2009,total_Solid Waste,0
Marion,39101,2010,total_Solid Waste,0
Marion,39101,2011,total_Solid Waste,0.0
Marion,39101,2012,total_Solid Waste,0.0
Marion,39101,2013,total_Solid Waste,0.0
Marion,39101,2014,total_Solid Waste,0.0
Marion,39101,2015,total_Solid Waste,0.0
Marion,39101,2016,total_Solid Waste,0.0
Marion,39101,2017,total_Solid Waste,0.0
Marion,39101,2018,total_Solid Waste,0.0
Marion,39101,2019,total_Solid Waste,0.0
Marion,39101,2020,total_Solid Waste,0.0
Marion,39101,2021,total_Solid Waste,0
Marion,39101,2022,total_Solid Waste,0.0
Marion,39101,2023,total_Solid Waste,0.0
Marion,39101,2024,total_Solid Waste,0.0
Marion,39101,2009,total_Wind,0
Marion,39101,2010,total_Wind,0
Marion,39101,2011,total_Wind,0.0
Marion,39101,2012,total_Wind,0.0
Marion,39101,2013,total_Wind,0.0
Marion,39101,2014,total_Wind,0.0
Marion,39101,2015,total_Wind,0.0
Marion,39101,2016,total_Wind,0.0
Marion,39101,2017,total_Wind,0.0
Marion,39101,2018,total_Wind,4.5
Marion,39101,2019,total_Wind,0.0
Marion,39101,2020,total_Wind,0.0
Marion,39101,2021,total_Wind,0
Marion,39101,2022,total_Wind,0.0
Marion,39101,2023,total_Wind,0.0024
Marion,39101,2024,total_Wind,0.0
Morrow,39117,2009,count_Biomass,0
Morrow,39117,2010,count_Biomass,0
Morrow,39117,2011,count_Biomass,0
Morrow,39117,2012,count_Biomass,0
Morrow,39117,2013,count_Biomass,0.0
Morrow,39117,2014,count_Biomass,1.0
Morrow,39117,2015,count_Biomass,0.0
Morrow,39117,2016,count_Biomass,0.0
Morrow,39117,2017,count_Biomass,0.0
Morrow,39117,2018,count_Biomass,0
Morrow,39117,2019,count_Biomass,0
Morrow,39117,2020,count_Biomass,0.0
Morrow,39117,2021,count_Biomass,0
Morrow,39117,2022,count_Biomass,0
Morrow,39117,2023,count_Biomass,0
Morrow,39117,2024,count_Biomass,0
Morrow,39117,2009,count_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2010,count_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2011,count_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2012,count_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2013,count_Captured Heat from Biologically Derived Methane Gas,0.0
Morrow,39117,2014,count_Captured Heat from Biologically Derived Methane Gas,0.0
Morrow,39117,2015,count_Captured Heat from Biologically Derived Methane Gas,0.0
Morrow,39117,2016,count_Captured Heat from Biologically Derived Methane Gas,0.0
Morrow,39117,2017,count_Captured Heat from Biologically Derived Methane Gas,0.0
Morrow,39117,2018,count_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2019,count_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2020,count_Captured Heat from Biologically Derived Methane Gas,0.0
Morrow,39117,2021,count_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2022,count_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2023,count_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2024,count_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2009,count_Hydroelectric,0
Morrow,39117,2010,count_Hydroelectric,0
Morrow,39117,2011,count_Hydroelectric,0
Morrow,39117,2012,count_Hydroelectric,0
Morrow,39117,2013,count_Hydroelectric,0.0
Morrow,39117,2014,count_Hydroelectric,0.0
Morrow,39117,2015,count_Hydroelectric,0.0
Morrow,39117,2016,count_Hydroelectric,0.0
Morrow,39117,2017,count_Hydroelectric,0.0
Morrow,39117,2018,count_Hydroelectric,0
Morrow,39117,2019,count_Hydroelectric,0
Morrow,39117,2020,count_Hydroelectric,0.0
Morrow,39117,2021,count_Hydroelectric,0
Morrow,39117,2022,count_Hydroelectric,0
Morrow,39117,2023,count_Hydroelectric,0
Morrow,39117,2024,count_Hydroelectric,0
Morrow,39117,2009,count_Solar Photovoltaic,0
Morrow,39117,2010,count_Solar Photovoltaic,0
Morrow,39117,2011,count_Solar Photovoltaic,0
Morrow,39117,2012,count_Solar Photovoltaic,0
Morrow,39117,2013,count_Solar Photovoltaic,1.0
Morrow,39117,2014,count_Solar Photovoltaic,3.0
Morrow,39117,2015,count_Solar Photovoltaic,1.0
Morrow,39117,2016,count_Solar Photovoltaic,2.0
Morrow,39117,2017,count_Solar Photovoltaic,1.0
Morrow,39117,2018,count_Solar Photovoltaic,0
Morrow,39117,2019,count_Solar Photovoltaic,0
Morrow,39117,2020,count_Solar Photovoltaic,1.0
Morrow,39117,2021,count_Solar Photovoltaic,0
Morrow,39117,2022,count_Solar Photovoltaic,0
Morrow,39117,2023,count_Solar Photovoltaic,0
Morrow,39117,2024,count_Solar Photovoltaic,0
Morrow,39117,2009,count_Solid Waste,0
Morrow,39117,2010,count_Solid Waste,0
Morrow,39117,2011,count_Solid Waste,0
Morrow,39117,2012,count_Solid Waste,0
Morrow,39117,2013,count_Solid Waste,0.0
Morrow,39117,2014,count_Solid Waste,0.0
Morrow,39117,2015,count_Solid Waste,0.0
Morrow,39117,2016,count_Solid Waste,0.0
Morrow,39117,2017,count_Solid Waste,0.0
Morrow,39117,2018,count_Solid Waste,0
Morrow,39117,2019,count_Solid Waste,0
Morrow,39117,2020,count_Solid Waste,0.0
Morrow,39117,2021,count_Solid Waste,0
Morrow,39117,2022,count_Solid Waste,0
Morrow,39117,2023,count_Solid Waste,0
Morrow,39117,2024,count_Solid Waste,0
Morrow,39117,2009,count_Wind,0
Morrow,39117,2010,count_Wind,0
Morrow,39117,2011,count_Wind,0
Morrow,39117,2012,count_Wind,0
Morrow,39117,2013,count_Wind,0.0
Morrow,39117,2014,count_Wind,0.0
Morrow,39117,2015,count_Wind,0.0
Morrow,39117,2016,count_Wind,0.0
Morrow,39117,2017,count_Wind,0.0
Morrow,39117,2018,count_Wind,0
Morrow,39117,2019,count_Wind,0
Morrow,39117,2020,count_Wind,0.0
Morrow,39117,2021,count_Wind,0
Morrow,39117,2022,count_Wind,0
Morrow,39117,2023,count_Wind,0
Morrow,39117,2024,count_Wind,0
Morrow,39117,2009,total_Biomass,0
Morrow,39117,2010,total_Biomass,0
Morrow,39117,2011,total_Biomass,0
Morrow,39117,2012,total_Biomass,0
Morrow,39117,2013,total_Biomass,0.0
Morrow,39117,2014,total_Biomass,0.85
Morrow,39117,2015,total_Biomass,0.0
Morrow,39117,2016,total_Biomass,0.0
Morrow,39117,2017,total_Biomass,0.0
Morrow,39117,2018,total_Biomass,0
Morrow,39117,2019,total_Biomass,0
Morrow,39117,2020,total_Biomass,0.0
Morrow,39117,2021,total_Biomass,0
Morrow,39117,2022,total_Biomass,0
Morrow,39117,2023,total_Biomass,0
Morrow,39117,2024,total_Biomass,0
Morrow,39117,2009,total_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2010,total_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2011,total_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2012,total_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2013,total_Captured Heat from Biologically Derived Methane Gas,0.0
Morrow,39117,2014,total_Captured Heat from Biologically Derived Methane Gas,0.0
Morrow,39117,2015,total_Captured Heat from Biologically Derived Methane Gas,0.0
Morrow,39117,2016,total_Captured Heat from Biologically Derived Methane Gas,0.0
Morrow,39117,2017,total_Captured Heat from Biologically Derived Methane Gas,0.0
Morrow,39117,2018,total_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2019,total_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2020,total_Captured Heat from Biologically Derived Methane Gas,0.0
Morrow,39117,2021,total_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2022,total_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2023,total_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2024,total_Captured Heat from Biologically Derived Methane Gas,0
Morrow,39117,2009,total_Hydroelectric,0
Morrow,39117,2010,total_Hydroelectric,0
Morrow,39117,2011,total_Hydroelectric,0
Morrow,39117,2012,total_Hydroelectric,0
Morrow,39117,2013,total_Hydroelectric,0.0
Morrow,39117,2014,total_Hydroelectric,0.0
Morrow,39117,2015,total_Hydroelectric,0.0
Morrow,39117,2016,total_Hydroelectric,0.0
Morrow,39117,2017,total_Hydroelectric,0.0
Morrow,39117,2018,total_Hydroelectric,0
Morrow,39117,2019,total_Hydroelectric,0
Morrow,39117,2020,total_Hydroelectric,0.0
Morrow,39117,2021,total_Hydroelectric,0
Morrow,39117,2022,total_Hydroelectric,0
Morrow,39117,2023,total_Hydroelectric,0
Morrow,39117,2024,total_Hydroelectric,0
Morrow,39117,2009,total_Solar Photovoltaic,0
Morrow,39117,2010,total_Solar Photovoltaic,0
Morrow,39117,2011,total_Solar Photovoltaic,0
Morrow,39117,2012,total_Solar Photovoltaic,0
Morrow,39117,2013,total_Solar Photovoltaic,0.02016
Morrow,39117,2014,total_Solar Photovoltaic,0.61224
Morrow,39117,2015,total_Solar Photovoltaic,0.0062
Morrow,39117,2016,total_Solar Photovoltaic,0.014759999999999999
Morrow,39117,2017,total_Solar Photovoltaic,0.0091
Morrow,39117,2018,total_Solar Photovoltaic,0
Morrow,39117,2019,total_Solar Photovoltaic,0
Morrow,39117,2020,total_Solar Photovoltaic,0.0088
Morrow,39117,2021,total_Solar Photovoltaic,0
Morrow,39117,2022,total_Solar Photovoltaic,0
Morrow,39117,2023,total_Solar Photovoltaic,0
Morrow,39117,2024,total_Solar Photovoltaic,0
Morrow,39117,2009,total_Solid Waste,0
Morrow,39117,2010,total_Solid Waste,0
Morrow,39117,2011,total_Solid Waste,0
Morrow,39117,2012,total_Solid Waste,0
Morrow,39117,2013,total_Solid Waste,0.0
Morrow,39117,2014,total_Solid Waste,0.0
Morrow,39117,2015,total_Solid Waste,0.0
Morrow,39117,2016,total_Solid Waste,0.0
Morrow,39117,2017,total_Solid Waste,0.0
Morrow,39117,2018,total_Solid Waste,0
Morrow,39117,2019,total_Solid Waste,0
Morrow,39117,2020,total_Solid Waste,0.0
Morrow,39117,2021,total_Solid Waste,0
Morrow,39117,2022,total_Solid Waste,0
Morrow,39117,2023,total_Solid Waste,0
Morrow,39117,2024,total_Solid Waste,0
Morrow,39117,2009,total_Wind,0
Morrow,39117,2010,total_Wind,0
Morrow,39117,2011,total_Wind,0
Morrow,39117,2012,total_Wind,0
Morrow,39117,2013,total_Wind,0.0
Morrow,39117,2014,total_Wind,0.0
Morrow,39117,2015,total_Wind,0.0
Morrow,39117,2016,total_Wind,0.0
Morrow,39117,2017,total_Wind,0.0
Morrow,39117,2018,total_Wind,0
Morrow,39117,2019,total_Wind,0
Morrow,39117,2020,total_Wind,0.0
Morrow,39117,2021,total_Wind,0
Morrow,39117,2022,total_Wind,0
Morrow,39117,2023,total_Wind,0
Morrow,39117,2024,total_Wind,0
Perry,39127,2009,count_Biomass,0.0
Perry,39127,2010,count_Biomass,0.0
Perry,39127,2011,count_Biomass,1.0
Perry,39127,2012,count_Biomass,0.0
Perry,39127,2013,count_Biomass,0.0
Perry,39127,2014,count_Biomass,0.0
Perry,39127,2015,count_Biomass,0.0
Perry,39127,2016,count_Biomass,0.0
Perry,39127,2017,count_Biomass,0.0
Perry,39127,2018,count_Biomass,0.0
Perry,39127,2019,count_Biomass,0.0
Perry,39127,2020,count_Biomass,0
Perry,39127,2021,count_Biomass,0.0
Perry,39127,2022,count_Biomass,0
Perry,39127,2023,count_Biomass,0
Perry,39127,2024,count_Biomass,0.0
Perry,39127,2009,count_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2010,count_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2011,count_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2012,count_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2013,count_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2014,count_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2015,count_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2016,count_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2017,count_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2018,count_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2019,count_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2020,count_Captured Heat from Biologically Derived Methane Gas,0
Perry,39127,2021,count_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2022,count_Captured Heat from Biologically Derived Methane Gas,0
Perry,39127,2023,count_Captured Heat from Biologically Derived Methane Gas,0
Perry,39127,2024,count_Captured Heat from Biologically Derived Methane Gas,0.0
Perry,39127,2009,count_Hydroelectric,0.0
Perry,39127,2010,count_Hydroelectric,0.0
Perry,39127,2011,count_Hydroelectric,0.0
Perry,39127,2012,count_Hydroelectric,0.0
Perry,39127,2013,count_Hydroelectric,0.0
Perry,39127,2014,count_Hydroelectric,0.0
Perry,39127,2015,count_Hydroelectric,0.0
Perry,39127,2016,count_Hydroelectric,0.0
Perry,39127,2017,count_Hydroelectric,0.0
Perry,39127,2018,count_Hydroelectric,0.0
Perry,39127,2019,count_Hydroelectric,0.0
Perry,39127,2020,count_Hydroelectric,0
Perry,39127,2021,count_Hydroelectric,0.0
Perry,39127,2022,count_Hydroelectric,0
Perry,39127,2023,count_Hydroelectric,0
Perry,39127,2024,count_Hydroelectric,0.0
Perry,39127,2009,count_Solar Photovoltaic,1.0
Perry,39127,2010,count_Solar Photovoltaic,9.0
Perry,39127,2011,count_Solar Photovoltaic,42.0
Perry,39127,2012,count_Solar Photovoltaic,18.0
Perry,39127,2013,count_Solar Photovoltaic,5.0
Perry,39127,2014,count_Solar Photovoltaic,4.0
Perry,39127,2015,count_Solar Photovoltaic,7.0
Perry,39127,2016,count_Solar Photovoltaic,10.0
Perry,39127,2017,count_Solar Photovoltaic,4.0
Perry,39127,2018,count_Solar Photovoltaic,1.0
Perry,39127,2019,count_Solar Photovoltaic,2.0
Perry,39127,2020,count_Solar Photovoltaic,0
Perry,39127,2021,count_Solar Photovoltaic,1.0
Perry,39127,2022,count_Solar Photovoltaic,0
Perry,39127,2023,count_Solar Photovoltaic,0
Perry,39127,2024,count_Solar Photovoltaic,2.0
Perry,39127,2009,count_Solid Waste,0.0
Perry,39127,2010,count_Solid Waste,0.0
Perry,39127,2011,count_Solid Waste,0.0
Perry,39127,2012,count_Solid Waste,0.0
Perry,39127,2013,count_Solid Waste,0.0
Perry,39127,2014,count_Solid Waste,0.0
Perry,39127,2015,count_Solid Waste,0.0
